word,source_book
긋다,2-1.csv
열흘,2-1.csv
햇빛,2-1.csv
익숙하다,2-1.csv
멀리,2-1.csv
맞다,2-1.csv
깎다,2-1.csv
출근하다,2-1.csv
낚시하다,2-1.csv
집안일,2-1.csv
보험,2-1.csv
줄이다,2-1.csv
특별히,2-1.csv
상처,2-1.csv
우선,2-1.csv
소고기,2-1.csv
허리,2-1.csv
소리,2-1.csv
환기,2-1.csv
룸메이트,2-1.csv
여행지,2-1.csv
썰다,2-1.csv
떨리다,2-1.csv
화가,2-1.csv
싸우다,2-1.csv
불편하다,2-1.csv
간,2-1.csv
이미,2-1.csv
도움,2-1.csv
매장,2-1.csv
고기,2-1.csv
아까,2-1.csv
발로,2-1.csv
비비다,2-1.csv
국어국문학,2-1.csv
끓이다,2-1.csv
잊어버리다,2-1.csv
불안하다,2-1.csv
구경거리,2-1.csv
벗다,2-1.csv
안전선,2-1.csv
책장,2-1.csv
꽃바구니,2-1.csv
승강장,2-1.csv
교환,2-1.csv
몸이,2-1.csv
밤,2-1.csv
영상,2-1.csv
말,2-1.csv
식초,2-1.csv
손,2-1.csv
벽시계,2-1.csv
소금,2-1.csv
녹음하다,2-1.csv
입,2-1.csv
양파,2-1.csv
과학,2-1.csv
고추장,2-1.csv
저렇다,2-1.csv
좌회전하다,2-1.csv
마흔,2-1.csv
푹,2-1.csv
샤부샤부,2-1.csv
설거지하다,2-1.csv
냄비,2-1.csv
땀,2-1.csv
현금,2-1.csv
뒤풀이,2-1.csv
우편번호,2-1.csv
등록,2-1.csv
미용실,2-1.csv
결제하다,2-1.csv
정도,2-1.csv
팀장,2-1.csv
서재,2-1.csv
팬,2-1.csv
치료,2-1.csv
평일,2-1.csv
무릎,2-1.csv
섭섭하다,2-1.csv
일정,2-1.csv
재료,2-1.csv
말다,2-1.csv
벨,2-1.csv
보라색,2-1.csv
설렁탕,2-1.csv
토마토,2-1.csv
검색하다,2-1.csv
휴지,2-1.csv
크기,2-1.csv
배편,2-1.csv
졸업하다,2-1.csv
명절,2-1.csv
출국하다,2-1.csv
리포터,2-1.csv
포스터,2-1.csv
차다,2-1.csv
메다,2-1.csv
식료품,2-1.csv
장갑,2-1.csv
결정하다,2-1.csv
올려놓다,2-1.csv
연락처,2-1.csv
몸무게,2-1.csv
아랫사람,2-1.csv
삼거리,2-1.csv
하지만,2-1.csv
파,2-1.csv
줄다,2-1.csv
남다,2-1.csv
초,2-1.csv
남이섬,2-1.csv
서다,2-1.csv
선풍기,2-1.csv
교통편,2-1.csv
뿌리다,2-1.csv
답장,2-1.csv
조끼,2-1.csv
숙박하다,2-1.csv
캠핑장,2-1.csv
부케,2-1.csv
현재,2-1.csv
씹다,2-1.csv
동영상,2-1.csv
어리다,2-1.csv
미래,2-1.csv
대학원,2-1.csv
그냥,2-1.csv
이틀,2-1.csv
먼지,2-1.csv
친분,3-1.csv
거절하다,3-1.csv
솔직히,3-1.csv
좌석,3-1.csv
소비자,3-1.csv
꿈,3-1.csv
하긴,3-1.csv
아침저녁,3-1.csv
쫓기다,3-1.csv
엑스레이,3-1.csv
야식,3-1.csv
십중팔구,3-1.csv
공간,3-1.csv
기운,3-1.csv
깨지다,3-1.csv
생활비,3-1.csv
고객,3-1.csv
녹다,3-1.csv
당연히,3-1.csv
낯설다,3-1.csv
휠체어,3-1.csv
구인,3-1.csv
이력서,3-1.csv
어지럽다,3-1.csv
캠퍼스,3-1.csv
굉장하다,3-1.csv
취업,3-1.csv
화면,3-1.csv
잔소리가,3-1.csv
웃기다,3-1.csv
동기,3-1.csv
겁을,3-1.csv
숨다,3-1.csv
가리다,3-1.csv
주인공,3-1.csv
솔직하다,3-1.csv
통하다,3-1.csv
알리다,3-1.csv
깔끔하다,3-1.csv
형광등,3-1.csv
태우다,3-1.csv
돌아다니다,3-1.csv
이용하다,3-1.csv
혹시,3-1.csv
서투르다,3-1.csv
가꾸다,3-1.csv
쌓이다,3-1.csv
삼삼오오,3-1.csv
정하다,3-1.csv
평범하다,3-1.csv
제기차기,3-1.csv
숙박비,3-1.csv
앱,3-1.csv
이기다,3-1.csv
체중,3-1.csv
포장,3-1.csv
추리닝,3-1.csv
추천하다,3-1.csv
절약하다,3-1.csv
혼을,3-1.csv
식후,3-1.csv
부족,3-1.csv
친하다,3-1.csv
이루다,3-1.csv
앉히다,3-1.csv
지원서,3-1.csv
역할,3-1.csv
재활용품,3-1.csv
뛰어놀다,3-1.csv
일석이조,3-1.csv
판소리,3-1.csv
학과,3-1.csv
재우다,3-1.csv
정신없이,3-1.csv
덕수궁,3-1.csv
기회,3-1.csv
쓰러지다,3-1.csv
환하다,3-1.csv
초보자,3-1.csv
초청하다,3-1.csv
가져가다,3-1.csv
그다지,3-1.csv
일자리,3-1.csv
관람객,3-1.csv
깨우다,3-1.csv
합격하다,3-1.csv
알레르기,3-1.csv
놀라다,3-1.csv
수집하다,3-1.csv
등,3-1.csv
골고루,3-1.csv
갚다,3-1.csv
핸들,3-1.csv
데리다,3-1.csv
늦추다,3-1.csv
안내서,3-1.csv
술자리,3-1.csv
체온,3-1.csv
콘센트,3-1.csv
영양제,3-1.csv
수납,3-1.csv
수리,3-1.csv
공공장소,3-1.csv
다다익선,3-1.csv
세계적,3-1.csv
정원,3-1.csv
상황,3-1.csv
길거리,3-1.csv
게으르다,3-1.csv
오픈카,3-1.csv
재학,3-1.csv
찾아다니다,3-1.csv
그렇지,3-1.csv
입히다,3-1.csv
헬스클럽,3-1.csv
전국,3-1.csv
일반,3-1.csv
입학식,3-1.csv
대강,3-1.csv
특가,3-1.csv
근육이,3-1.csv
장난,3-1.csv
적당히,3-1.csv
신기다,3-1.csv
고생하다,3-1.csv
조리,3-1.csv
경비,3-1.csv
급히,3-1.csv
직접적으로,3-1.csv
질,3-1.csv
큰일,3-1.csv
편식,3-1.csv
졸업,3-1.csv
저층,3-1.csv
죽이다,3-1.csv
경기장,3-1.csv
이심전심,3-1.csv
유지,3-1.csv
가입하다,3-1.csv
대단하다,3-1.csv
곤란하다,3-1.csv
가격,3-1.csv
과식,3-1.csv
자부심,3-1.csv
따로따로,3-1.csv
이사,3-1.csv
속이다,3-1.csv
엠티,3-1.csv
대충,3-1.csv
난방,3-1.csv
횡설수설,3-1.csv
재학생,3-1.csv
게시판,3-1.csv
생년월일,3-1.csv
진통제,3-1.csv
안전띠,3-1.csv
알려지다,3-1.csv
고집이,3-1.csv
간식,3-1.csv
과음,3-1.csv
찍히다,3-1.csv
선반,3-1.csv
구하다1,3-1.csv
과목,3-1.csv
합창,3-1.csv
자연스럽다,3-1.csv
자료,3-1.csv
존경하다,3-1.csv
오해하다,3-1.csv
양보하다,3-1.csv
상하다,3-1.csv
겁이,3-1.csv
아깝다,3-1.csv
그만,3-1.csv
다행이다,3-1.csv
감추다,3-1.csv
끊기다,3-1.csv
가득하다,3-1.csv
나타내다,3-1.csv
어떡하다,3-1.csv
숨기다,3-1.csv
실력,3-1.csv
플러그,3-1.csv
단독,3-1.csv
앓다,3-1.csv
다양하다,3-1.csv
기능,3-1.csv
홈스테이,3-1.csv
단점,3-1.csv
국악,3-1.csv
가죽,3-1.csv
들키다,3-1.csv
나누다,3-1.csv
꽤,3-1.csv
뛰어나다,3-1.csv
회복,3-1.csv
귀찮다,3-1.csv
판매하다,3-1.csv
축제,3-1.csv
해결하다,3-1.csv
쇼핑백,3-1.csv
당하다,3-1.csv
내내,3-1.csv
교류,3-1.csv
전화,3-1.csv
갖추다1,3-1.csv
온라인,3-1.csv
쇼핑몰,3-1.csv
증명서,3-1.csv
훌륭하다,3-1.csv
풀리다,3-1.csv
개인적,3-1.csv
찢어지다,3-1.csv
유실물,3-1.csv
활동하다,3-1.csv
원인,3-1.csv
걱정스럽다,3-1.csv
특기,3-1.csv
하도,3-1.csv
적어도,3-1.csv
진찰,3-1.csv
내용,3-1.csv
파이팅,3-1.csv
도전하다,3-1.csv
연날리기,3-1.csv
꺼지다,3-1.csv
충고,3-1.csv
일시,3-1.csv
간단하다,3-1.csv
날리다,3-1.csv
선택하다,3-1.csv
진료,3-1.csv
당일,3-1.csv
이대로,3-1.csv
문화,3-1.csv
개통하다,3-1.csv
성별,3-1.csv
운동량이,3-1.csv
포기하다,3-1.csv
정보,3-1.csv
공연장,3-1.csv
피로가,3-1.csv
확실하다,3-1.csv
음주,3-1.csv
겨우,3-1.csv
윷놀이,3-1.csv
노력하다,3-1.csv
안심,3-1.csv
안색,3-1.csv
들르다,3-1.csv
체험하다,3-1.csv
각자,3-1.csv
챙기다,3-1.csv
않아도,3-1.csv
들다1,3-1.csv
스테이,3-1.csv
양국,3-1.csv
우정,3-1.csv
역사적,3-1.csv
당황스럽다,3-1.csv
_차,3-1.csv
덕분,3-1.csv
실용적,3-1.csv
맞추다,3-1.csv
첫인상,3-1.csv
근데,3-1.csv
연주회,3-1.csv
신혼부부,3-1.csv
피부과,3-1.csv
대표적,3-1.csv
신형,3-1.csv
정형외과,3-1.csv
입장료,3-1.csv
풀다1,3-1.csv
새내기,3-1.csv
종량제,3-1.csv
속다,3-1.csv
활용하다,3-1.csv
아이쇼핑,3-1.csv
조사하다,3-1.csv
조언,3-1.csv
대사,3-1.csv
소식,3-1.csv
까먹다,3-1.csv
회원,3-1.csv
교통비,3-1.csv
상담실,3-1.csv
궁금하다,3-1.csv
진학,3-1.csv
창피하다,3-1.csv
상쾌하다,3-1.csv
입학,3-1.csv
환경,3-1.csv
증상,3-1.csv
제대로,3-1.csv
괴로워하다,3-1.csv
식욕,3-1.csv
갖다,3-1.csv
간편하다,3-1.csv
자연환경,3-1.csv
여드름,3-1.csv
울리다,3-1.csv
양,3-1.csv
수입하다,3-1.csv
경력,3-1.csv
쓰이다,3-1.csv
성적,3-1.csv
알아듣다,3-1.csv
젊은이,3-1.csv
지원하다,3-1.csv
영양,3-1.csv
초청장,3-1.csv
잔뜩,3-1.csv
채우다,3-1.csv
낯을,3-1.csv
장학금,3-1.csv
여유,3-1.csv
교육,3-1.csv
깜짝,3-1.csv
되게,3-1.csv
주택,3-1.csv
예의,3-1.csv
응원하다,3-1.csv
낮추다,3-1.csv
안기다,3-1.csv
자세하다,3-1.csv
실망하다,3-1.csv
상대방에게,3-1.csv
가렵다,3-1.csv
녹이다,3-1.csv
진심,3-1.csv
안과,3-1.csv
정기,3-1.csv
수도,3-1.csv
따르다,3-1.csv
작품,3-1.csv
가능하다,3-1.csv
일상생활,3-1.csv
동문서답,3-1.csv
여가,3-1.csv
씻기다1,3-1.csv
고민,3-1.csv
씻기다2,3-1.csv
주고받다,3-1.csv
코스,3-1.csv
후회스럽다,3-1.csv
들리다,3-1.csv
노약자,3-1.csv
갇히다,3-1.csv
회장,3-1.csv
판매자,3-1.csv
끼이다,3-1.csv
상영관,3-1.csv
한꺼번에,3-1.csv
처방하다,3-1.csv
눕히다,3-1.csv
평화롭다,3-1.csv
신입생,3-1.csv
치수,3-1.csv
식비,3-1.csv
깜박하다,3-1.csv
조건,3-1.csv
최선,3-1.csv
어기다,3-1.csv
옮기다,3-1.csv
짜다,3-1.csv
환상적,3-1.csv
놓이다,3-1.csv
상상하다,3-1.csv
근무,3-1.csv
요새,3-1.csv
촬영하다,3-1.csv
주의하다,3-1.csv
상영하다,3-1.csv
금연,3-1.csv
필수,3-1.csv
_끼,3-1.csv
닫히다,3-1.csv
앞두다,3-1.csv
해결책을,3-1.csv
전용,3-1.csv
다행히,3-1.csv
관람하다,3-1.csv
음식물,3-1.csv
신세대,3-1.csv
규칙적,3-1.csv
의논하다,3-1.csv
긴장되다,3-1.csv
최대,3-1.csv
까다롭다,3-1.csv
과제,3-1.csv
연기,3-1.csv
고급스럽다,3-1.csv
찾아뵈다,3-1.csv
화를,3-1.csv
풍부하다,3-1.csv
신제품,3-1.csv
표현하다,3-1.csv
놀랍다,3-1.csv
전문가,3-1.csv
안내원,3-1.csv
꽂히다,3-1.csv
켜지다,3-1.csv
차츰,3-1.csv
팔리다,3-1.csv
의류,3-1.csv
편의,3-1.csv
등록증,3-1.csv
신나다,3-1.csv
가져오다,3-1.csv
금주,3-1.csv
자유롭다,3-1.csv
웃어른,3-1.csv
택배비,3-1.csv
들다2,3-1.csv
기본적,3-1.csv
주제,3-1.csv
통역,3-1.csv
갑작스럽다,3-1.csv
졸업생,3-1.csv
아끼다,3-1.csv
틀림없이,3-1.csv
확실히,3-1.csv
역무실,3-1.csv
상담,3-1.csv
겹치다,3-1.csv
자신,3-1.csv
지루하다,3-1.csv
놓치다,3-1.csv
기술,3-1.csv
흡연,3-1.csv
관리하다,3-1.csv
고궁,3-1.csv
그리,3-1.csv
재킷,3-1.csv
공연하다,3-1.csv
방식,3-1.csv
쓸데없이,3-1.csv
후회하다,3-1.csv
괜히,3-1.csv
돌려서,3-1.csv
틈,3-1.csv
건전지,3-1.csv
유익하다,3-1.csv
전시회,3-1.csv
관계없이,3-1.csv
경력자,3-1.csv
환불,3-1.csv
놀리다,3-1.csv
조심스럽다,3-1.csv
갖추다2,3-1.csv
외국인,3-1.csv
풀다2,3-1.csv
가능성,3-1.csv
지내보다,3-1.csv
읽히다,3-1.csv
거절을,3-1.csv
고층,3-1.csv
경기하다,3-1.csv
자기소개,3-1.csv
알아주다,3-1.csv
혼이,3-1.csv
휴식,3-1.csv
카센터,3-1.csv
오디션,3-1.csv
편,3-1.csv
템플,3-1.csv
처방전,3-1.csv
군데,3-1.csv
인스턴트식품,3-1.csv
인원수,3-1.csv
최신,3-1.csv
행사,3-1.csv
지다,3-1.csv
소비하다,3-1.csv
결국,3-1.csv
잡히다,3-1.csv
나타나다,3-1.csv
꾸다,3-1.csv
속마음,3-1.csv
실생활,3-1.csv
감동적,3-1.csv
예정,3-1.csv
자랑스럽다,3-1.csv
한옥,3-1.csv
착각하다,3-1.csv
커닝,3-1.csv
굶다,3-1.csv
귀하다,3-1.csv
쳐다보다,3-1.csv
전통,3-1.csv
학력,3-1.csv
냉방,3-1.csv
그동안,3-1.csv
강의,3-1.csv
다행스럽다,3-1.csv
추천서,3-1.csv
기르다,3-1.csv
화해하다,3-1.csv
접수,3-1.csv
품질,3-1.csv
치우다,3-1.csv
구하다2,3-1.csv
진찰실,3-1.csv
시급,3-1.csv
일정표,3-1.csv
감동,3-1.csv
넉넉하다,3-1.csv
표정,3-1.csv
용돈,3-1.csv
장점,3-1.csv
입사하다,3-1.csv
뜻대로,3-2.csv
